Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository,Tags,Image URL
JP2996,FALSE,TRUE,56396,Asian Art,Woodblock print,"冨嶽三十六景　東都浅草本願寺|Honganji at Asakusa in Edo (Tōto Asakusa Honganji), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 in. (25.4 x 38.1 cm),"Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56396,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Temples|Mountains,https://images.metmuseum.org/CRDImages/as/web-large/DP141095.jpg
JP3138,FALSE,TRUE,56686,Asian Art,Print,"冨嶽三十六景　武州玉川|Fuji—The Tama River, Musashi Province, from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 1/8 x 14 3/4 in. (25.7 x 37.5 cm),"Gift of Francis M. Weld, 1948",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56686,2019-09-04T04:43:07.113Z,"Metropolitan Museum of Art, New York, NY",Horses|Rivers|Mountains|Trees|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP140975.jpg
JP3146,FALSE,TRUE,56697,Asian Art,Print,冨嶽三十六景　甲州犬目峠|Fuji from Inume (?) Pass,Japan,,,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print; ink and color on paper,14 1/4 x 9 1/4 in. (36.2 x 23.5 cm),"Bequest of Ellis G. Seymour, 1949",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56697,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Horses|Volcanoes|Trees|Snow|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141029.jpg
JP2581,FALSE,TRUE,56727,Asian Art,Print,Kajikazawa in Kai Province,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1830,1832,Polychrome woodblock print; ink and color on paper,10 x 15 1/8 in. (25.4 x 38.4 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56727,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Fishing|Mountains|Waves|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP140973.jpg
JP2565,FALSE,TRUE,56785,Asian Art,Woodblock print,"冨嶽三十六景　常州牛掘|Ushibori in Hitachi Province (Jōshū Ushibori), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,H. 10 in. (25.4 cm); W. 15 in. (38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56785,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Birds|Mountains|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141044.jpg
JP2556,FALSE,TRUE,56786,Asian Art,Woodblock print,"冨嶽三十六景　甲州三島越|Mishima Pass in Kai Province (Kōshū Mishima goe), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,9 3/4 √ó 14 3/4 in. (24.8 √ó 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56786,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Mountains|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP141043.jpg
JP2557,FALSE,TRUE,56787,Asian Art,Woodblock print,"冨嶽三十六景　尾州不二見原|Fujimigahara in Owari Province (Bishū Fujimigahara), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,H. 10 in. (25.4 cm); W. 15 in. (38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56787,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men|Trees|Working,https://images.metmuseum.org/CRDImages/as/web-large/DP141033.jpg
JP2392,FALSE,TRUE,56797,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print; ink and color on paper,9 13/16 x 13 1/16 in. (24.9 x 33.2 cm),"H. O. Havemeyer Collection, Gift of Mrs. J. Watson Webb, 1930


",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56797,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Portraits|Women|Landscapes,https://images.metmuseum.org/CRDImages/as/web-large/DP148850.jpg
JP2403,FALSE,TRUE,56806,Asian Art,Woodblock print,"百人一首　乳母かゑとき　猿丸太夫|Poem by Sarumaru Dayū, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1839,1839,1839,Polychrome woodblock print; ink and color on paper,10 x 14 3/8 in. (25.4 x 36.5 cm),"Gift of Louis V. Ledoux, 1931",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56806,2019-09-04T04:43:07.113Z,"Metropolitan Museum of Art, New York, NY",Poetry|Houses|Women|Hills|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP141101.jpg
JP2546,FALSE,TRUE,56961,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1795,1785,1805,Polychrome woodblock print; ink and color on paper,10 x 15 1/2 in. (25.4 x 39.4 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56961,2019-03-12T03:00:48.307Z,"Metropolitan Museum of Art, New York, NY",Men|Women|Farmers,https://images.metmuseum.org/CRDImages/as/web-large/DP148851.jpg
JP2548,FALSE,TRUE,56965,Asian Art,Woodblock print,"百人一首　うばがゑとき　伊勢|Poem by Ise, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1835,1825,1845,Polychrome woodblock print; ink and color on paper,10 1/2 x 14 3/4 in. (26.7 x 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56965,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Roofs|Men|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP141102.jpg
JP2550,FALSE,TRUE,56967,Asian Art,Woodblock print,"百人一首　うはかゑとき　持統天皇|Poem by Jitō Tenno (Empress Jitō), from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1839,1829,1849,Polychrome woodblock print; ink and color on paper,10 x 14 5/8 in. (25.4 x 37.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56967,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Men|Washing,https://images.metmuseum.org/CRDImages/as/web-large/DP141104.jpg
JP2549,FALSE,TRUE,56973,Asian Art,Woodblock print,Poem by Dainagon Tsunenobu,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1839,1839,1839,Polychrome woodblock print; ink and color on paper,"Image: 9 15/16 √ó 14 3/8 in. (25.2 √ó 36.5 cm)
Mat: 22 3/4 √ó 15 1/2 in. (57.8 √ó 39.4 cm)","The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56973,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Houses|Men|Women|Working,https://images.metmuseum.org/CRDImages/as/web-large/DP141103.jpg
JP2551,FALSE,TRUE,56977,Asian Art,Woodblock print,"百人一首　うばがゑとき　三条院|Poem by Sanjō-in, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,,1760,1849,Polychrome woodblock print; ink and color on paper,Overall: 10 1/4 x 14 3/4 in. (26 x 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56977,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Poetry|Moon|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141105.jpg
JP2552,FALSE,TRUE,56979,Asian Art,Woodblock print,"百人一首　うはかゑとき　源宗于朝臣|Poem by Minamoto no Muneyuki Ason, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1835,1825,1845,Polychrome woodblock print; ink and color on paper,Overall: 9 7/8 x 14 1/2 in. (25.1 x 36.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56979,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Poetry|Men|Trees|Snow,https://images.metmuseum.org/CRDImages/as/web-large/DP141106.jpg
JP2553,FALSE,TRUE,56988,Asian Art,Woodblock print,"冨嶽三十六景　駿州江尻|Ejiri in Suruga Province (Sunshū Ejiri), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,9 5/8 x 14 3/4 in. (24.4 x 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56988,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Volcanoes|Trees|Wind|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141030.jpg
JP2555,FALSE,TRUE,56990,Asian Art,Woodblock print,"冨嶽三十六景　礫川雪の旦|Morning after the Snow at Koishikawa in Edo (Koishikawa yuki no ashita), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 in. (25.4 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56990,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Mountains|Tea Houses|Snow,https://images.metmuseum.org/CRDImages/as/web-large/DP141032.jpg
JP2558,FALSE,TRUE,56994,Asian Art,Woodblock print,"冨嶽三十六景　甲州犬目峠|The Inume Pass in Kai Province (Kōshū Inume tōge), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 in. (25.4 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56994,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Horses|Volcanoes|Trees|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141034.jpg
JP2559,FALSE,TRUE,56996,Asian Art,Woodblock print,"冨嶽三十六景　相州江の島|Enoshima in Sagami Province (Sōshū Enoshima), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 1/8 x 14 3/4 in. (25.7 x 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56996,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Buildings|Mountains|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141035.jpg
JP2560,FALSE,TRUE,56998,Asian Art,Woodblock print,"冨嶽三十六景　武州玉川|Tama River in Musashi Province (Bushū Tamagawa), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 in. (25.4 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/56998,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Horses|Rivers|Mountains|Trees|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141036.jpg
JP2561,FALSE,TRUE,57000,Asian Art,Woodblock print,"冨嶽三十六景　東海道江尻田子の浦略図|Tago Bay near Ejiri on the Tōkaidō (Tōkaidō Ejiri Tago no ura ryaku zu), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,9 7/8 x 14 5/8 in. (25.1 x 37.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57000,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Mountains|Trees|Waves|Boats|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141037.jpg
JP2562,FALSE,TRUE,57003,Asian Art,Woodblock print,"冨嶽三十六景　東海道保土ケ谷|Hodogaya on the Tōkaidō (Tōkaidō Hodogaya), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 1/8 x 15 in. (25.7 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57003,2019-10-10T14:54:23.72Z,"Metropolitan Museum of Art, New York, NY",Horse Riding|Volcanoes|Trees|Human Figures,https://images.metmuseum.org/CRDImages/as/web-large/DP141038.jpg
JP2563,FALSE,TRUE,57004,Asian Art,Woodblock print,"冨嶽三十六景　武陽佃島|Tsukudajima in Musashi Province (Buyō Tsukudajima), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 1/4 in. (25.4 x 38.7 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57004,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Rivers|Mountains|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP141039.jpg
JP2566,FALSE,TRUE,57005,Asian Art,Woodblock print,"冨嶽三十六景　本所立川|Tatekawa in Honjō (Honjō Tatekawa), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,10 x 15 in. (25.4 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57005,2019-03-21T03:00:46.84Z,"Metropolitan Museum of Art, New York, NY",Buildings|Men|Working,https://images.metmuseum.org/CRDImages/as/web-large/DP141041.jpg
JP2567,FALSE,TRUE,57006,Asian Art,Woodblock print,"冨嶽三十六景　山下白雨|Storm below Mount Fuji (Sanka no haku u), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,9 3/4 x 14 3/4 in. (24.8 x 37.5 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57006,2019-04-02T03:00:47.7Z,"Metropolitan Museum of Art, New York, NY",Mountains|Clouds,https://images.metmuseum.org/CRDImages/as/web-large/DP141040.jpg
JP2568,FALSE,TRUE,57007,Asian Art,Woodblock print,"South Wind, Clear Sky",Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1830‚Äì32,1820,1842,Polychrome woodblock print; ink and color on paper,Oban nishiki-e triptych: 10 x 15 in. (25.4 x 38.1 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57007,2019-03-12T03:00:48.307Z,"Metropolitan Museum of Art, New York, NY",Mountains,https://images.metmuseum.org/CRDImages/as/web-large/DP140971.jpg
JP2571,FALSE,TRUE,57008,Asian Art,Woodblock print,松本幸四郎|Matsumoto Koshiro IV as Tsurifune no Sabu,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1796,1786,1806,Polychrome woodblock print; ink and color on paper,10 3/4 x 5 3/4 in. (27.3 x 14.6 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57008,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Swords|Men|Actors,https://images.metmuseum.org/CRDImages/as/web-large/DP148852.jpg
JP2572,FALSE,TRUE,57009,Asian Art,Print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,ca. 1800,1790,1810,Polychrome woodblock print; ink and color on paper,7 7/8 x 12 7/8 in. (20 x 32.7 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57009,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Landscapes|Trees,https://images.metmuseum.org/CRDImages/as/web-large/DP148853.jpg
JP2580,FALSE,TRUE,57010,Asian Art,Print,Shower at the New Yanagi Bridge,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1806,1806,1806,Woodblock print ; ink and color on paper,7 7/8 x 11 3/4 in. (20 x 29.8 cm),"The Howard Mansfield Collection, Purchase, Rogers Fund, 1936",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57010,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Bridges|Men|Trees|Rain|Boats,https://images.metmuseum.org/CRDImages/as/web-large/DP140972.jpg
JP2831,FALSE,TRUE,57069,Asian Art,Woodblock print,,Japan,Edo period (1615‚Äì1868),,,,Artist,,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,1760‚Äì1849,1760,1849,Polychrome woodblock print; ink and color on paper,14 x 6 3/8 in. (35.6 x 16.2 cm),"Henry L. Phillips Collection, Bequest of Henry L. Phillips, 1939",,,,,,,,,,,,Prints,,http://www.metmuseum.org/art/collection/search/57069,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Robes|Women,https://images.metmuseum.org/CRDImages/as/web-large/DP148854.jpg
56.121.2,FALSE,TRUE,57252,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,9 7/16 x 12 3/8 in. (24 x 31.4 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57252,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Turtles|Emblems,https://images.metmuseum.org/CRDImages/as/web-large/56_121_2_162292.jpg
56.121.3,FALSE,TRUE,57253,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,6 7/8 x 9 3/8 in. (17.5 x 23.8 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57253,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Animals|Weapons|Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_3_162293.jpg
56.121.4,FALSE,TRUE,57254,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink on paper,9 1/2 x 12 7/8 in. (24.1 x 32.7 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57254,2019-02-01T10:50:49.477Z,"Metropolitan Museum of Art, New York, NY",Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_4_162294.jpg
56.121.5,FALSE,TRUE,57255,Asian Art,Drawing,,Japan,Edo period (1615‚Äì1868),,,,Artist,Attributed to,Katsushika Hokusai,"Japanese, Tokyo (Edo) 1760‚Äì1849 Tokyo (Edo)",,Katsushika Hokusai,Japanese,1760,1849,18th‚Äì19th century,1760,1849,Ink and color on paper,9 3/8 x 13 15/16 in. (23.8 x 35.4 cm),"Gift of Annette Young, in memory of her brother, Innis Young, 1956",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/57255,2019-03-12T03:00:48.307Z,"Metropolitan Museum of Art, New York, NY",Drinking|Wine|Men,https://images.metmuseum.org/CRDImages/as/web-large/56_121_5_162295.jpg
